"exercicio","Funcao_cod","Funcao_desc","Acao_cod","Acao_desc","ModalidadeAplicacao_cod","ModalidadeAplicacao_desc","ResultadoPrimario_cod","ResultadoPrimario_desc","ploa","loa","loa_mais_credito","empenhado","liquidado","pago","Ano"
"2022","15","Urbanismo","00SY","Apoio a Projetos e Obras de Reabilitação, de Acessibilidade e Modernização Tecnológica em Áreas Urbanas","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,5e+05,1211422,1211422,0,0,2022
"2022","26","Transporte","7E79","Construção de Trecho Rodoviário - Uruaçu - Divisa GO/MT - na BR-080/GO","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,1550000,1550000,1550000,1550000,1550000,2022
"2022","26","Transporte","7XM3","Adequação de Trecho Rodoviário - km 65 - km 187 - na BR-070/GO","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,2353696,0,0,0,0,2022
"2022","05","Defesa Nacional","14T7","Desenvolvimento de Sistemas de Tecnologia Nuclear da Marinha","90","Aplicações Diretas","8","Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP",0,85940,48873,48873,0,0,2022
"2022","08","Assistência Social","217M","Desenvolvimento Integral na Primeira Infância - Criança Feliz","41","Transferências a Municípios - Fundo a Fundo","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,107963,317234,317234,317234,317234,2022
"2022","06","Segurança Pública","15F9","Aprimoramento da Infraestrutura da Polícia Federal","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1200000,2200000,2200000,280880,0,2022
"2022","06","Segurança Pública","2726","Prevenção e Repressão ao Tráfico Ilícito de Drogas e a Crimes Praticados contra Bens, Serviços e Interesses da União","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,420000,420000,420000,272900,0,2022
"2022","11","Trabalho","20YY","Estudos, Pesquisas e Geração de Informações sobre Trabalho, Emprego e Renda","30","Transferências a Estados e ao Distrito Federal","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,162466,0,0,0,0,2022
"2022","28","Encargos Especiais","0EC2","Transferências Especiais","30","Transferências a Estados e ao Distrito Federal","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,71176535,203894715,203894715,110030704,110030704,2022
"2022","08","Assistência Social","8948","Implantação de Equipamentos e de Tecnologia Social de Acesso à Água para Consumo Humano e Produção de Alimentos","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1072408,0,0,0,0,2022
"2022","12","Educação","0509","Apoio ao Desenvolvimento da Educação Básica","40","Transferências a Municípios","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,3201842,8801842,8685251,0,0,2022
"2022","20","Agricultura","2819","Funcionamento de Estações e Centros de Pesquisa em Aquicultura","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1e+05,1e+05,1e+05,64313,0,2022
"2022","10","Saúde","20YJ","Fortalecimento do Sistema Nacional de Vigilância em Saúde","41","Transferências a Municípios - Fundo a Fundo","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,5864169,2654997,1294382,327228,327228,2022
"2022","20","Agricultura","214S","Estruturação e Dinamização de Atividades Produtivas - Rotas de Integração Nacional","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1200000,1167363,1167363,0,0,2022
"2022","13","Cultura","20ZF","Promoção e Fomento à Cultura Brasileira","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,41425576,0,0,0,0,2022
"2022","10","Saúde","20YP","Promoção, Proteção e Recuperação da Saúde Indígena","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,4009600,4355829,3724166,98796,0,2022
"2022","05","Defesa Nacional","1211","Implementação de Infraestrutura Básica nos Municípios da Região do Calha Norte","30","Transferências a Estados e ao Distrito Federal","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,96256522,501,0,0,0,2022
"2022","20","Agricultura","215C","Manutenção e Modernização da Infraestrutura Física das Unidades da Embrapa","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,2500000,2500000,2500000,2091596,1442012,2022
"2022","28","Encargos Especiais","008A","Contribuição à Academia Brasileira de Ciências - ABC","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,3e+05,0,0,0,0,2022
"2022","05","Defesa Nacional","14T5","Implantação do Sistema Integrado de Monitoramento de Fronteiras - SISFRON","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,499682,499682,499682,117097,115985,2022
"2022","21","Organização Agrária","210Z","Reconhecimento e Indenização de Territórios Quilombolas","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,1e+05,1e+05,69166,49792,49792,2022
"2022","12","Educação","20RX","Reestruturação e Modernização dos Hospitais Universitários Federais - REHUF","50","Transferências a Instituições Privadas sem Fins Lucrativos","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,1020309,1020309,1020309,0,2022
"2022","06","Segurança Pública","20IE","Articulação de Política Pública sobre Drogas","40","Transferências a Municípios","8","Primária discricionária, decorrente de emendas de comissão permanente do SF, da CD e de comissão mista permanente do CN, considerada no cálculo do RP",0,214850,0,0,0,0,2022
"2022","27","Desporto e Lazer","20JP","Desenvolvimento de Atividades e Apoio a Projetos e Eventos de Esporte, Educação, Lazer e Inclusão Social","40","Transferências a Municípios","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,3669683,7849365,7449364,0,0,2022
"2022","06","Segurança Pública","2726","Prevenção e Repressão ao Tráfico Ilícito de Drogas e a Crimes Praticados contra Bens, Serviços e Interesses da União","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,5e+05,5e+05,5e+05,0,0,2022
"2022","20","Agricultura","210V","Estruturação e Inclusão Produtiva dos Agricultores Familiares e dos Pequenos e Médios Produtores Rurais","40","Transferências a Municípios","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,355000,921575,921575,0,0,2022
"2022","09","Previdência Social","2000","Administração da Unidade","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,3e+05,3e+05,3e+05,160644,2022
"2022","18","Gestão Ambiental","21A8","Formulação e Implementação de Estratégias para Promover a Conservação, a Recuperação e o Uso Sustentável da Biodiversidade, da Vegetação Nativa e do Patrimônio Genético","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,2e+05,2e+05,0,0,2022
"2022","10","Saúde","20YL","Estruturação de Academias da Saúde","41","Transferências a Municípios - Fundo a Fundo","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,2626194,0,0,0,0,2022
"2022","23","Comércio e Serviços","10V0","Apoio a Projetos de Infraestrutura Turística","30","Transferências a Estados e ao Distrito Federal","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,5500000,0,0,0,0,2022
"2022","13","Cultura","219S","Desenvolvimento e Fortalecimento da Economia Criativa","40","Transferências a Municípios","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,7e+05,7e+05,7e+05,0,0,2022
"2022","10","Saúde","2E90","Incremento Temporário ao Custeio dos Serviços de Assistência Hospitalar e Ambulatorial para Cumprimento de Metas","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,832251323,150000,0,0,0,2022
"2022","12","Educação","20RL","Funcionamento das Instituições da Rede Federal de Educação Profissional, Científica e Tecnológica","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,4497573,0,0,0,0,2022
"2022","26","Transporte","7W84","Adequação de Trecho Rodoviário - Trecho Estiva - Entroncamento BR-222 (Miranda do Norte) na BR-135/MA","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,957973,957973,957973,25998,25998,2022
"2022","10","Saúde","6148","Assistência Médica Qualificada e Gratuita a Todos os Níveis da População e Desenvolvimento de Atividades Educacionais e de Pesquisa no Campo da Saúde – Rede SARAH de Hospitais de Reabilitação","99","A DEFINIR","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,108266,0,0,0,0,2022
"2022","13","Cultura","20ZF","Promoção e Fomento à Cultura Brasileira","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,3289365,126349,126349,90767,82890,2022
"2022","12","Educação","0048","Apoio a Entidades de Ensino Superior Não Federais","30","Transferências a Estados e ao Distrito Federal","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,9406707,14906707,11592462,0,0,2022
"2022","10","Saúde","2E90","Incremento Temporário ao Custeio dos Serviços de Assistência Hospitalar e Ambulatorial para Cumprimento de Metas","31","Transferências a Estados e ao Distrito Federal - Fundo a Fundo","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,149966485,358678743,356439399,297646098,297646098,2022
"2022","08","Assistência Social","219G","Estruturação da Rede de Serviços do Sistema Único de Assistência Social (SUAS)","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,8395111,18000,18000,0,0,2022
"2022","14","Direitos da Cidadania","00SO","Apoio à Construção, Reforma, Equipagem e Ampliação de Unidades de Atendimento Socioeducativo","40","Transferências a Municípios","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,350000,150000,150000,0,0,2022
"2022","27","Desporto e Lazer","00SL","Apoio à Implantação e Modernização de Infraestrutura para Esporte Educacional, Recreativo e de Lazer","90","Aplicações Diretas","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,2663848,2578798,282232,282232,2022
"2022","15","Urbanismo","00T3","Apoio a Sistemas de Transporte Público Coletivo Urbano","90","Aplicações Diretas","7","Primária discricionária, decorrente de emendas de bancada estadual, considerada no cálculo do RP",0,4e+06,744254,744254,0,0,2022
"2022","10","Saúde","21D9","Estruturação dos Serviços de Hematologia e Hemoterapia","40","Transferências a Municípios","6","Primária discricionária, decorrente de emendas individuais, considerada no cálculo do RP",0,0,271500,271500,0,0,2022
